docid,section,sentenceid,subject_text,subject_type,object_text,object_type,relation
16310382,ab,7,E. coli,bact,UTI,dsyn,CAUSES
15958124,ab,1,CIDP,dsyn,neuropathy,dsyn,ISA
15958124,ab,1,CIDP,dsyn,immune-mediated disorders,dsyn,ISA
15958124,ab,2,Infections,dsyn,GBS,dsyn,CAUSES
15958124,ab,3,Anti-ganglioside       antibodies,aapp,pathogenesis,patf,ASSOCIATED_WITH
15958124,ab,4,intravenous immunoglobulin,aapp,GBS,dsyn,ASSOCIATED_WITH
15958124,ab,4,intravenous immunoglobulin,aapp,CIDP,dsyn,ASSOCIATED_WITH
15958124,ab,5,CIDP,dsyn,patients,humn,PROCESS_OF
15958124,ab,7,trials,resa,treatment,topp,USES
15958124,ab,8,laboratory,orgt,experiments,resa,LOCATION_OF
15998787,ti,1,asthma,dsyn,mice,mamm,PROCESS_OF
15998787,ab,1,Oxidative stress,comd,pathogenesis,patf,AFFECTS
15998787,ab,2,basic leucine zipper transcription factor,aapp,transcriptional regulation,celf,AFFECTS
15998787,ab,3,inflammation,patf,mice,mamm,PROCESS_OF
15998787,ab,4,sensitization,menp,mice,mamm,PROCESS_OF
15998787,ab,4,response,clna,mucus cell       hyperplasia,sosy,ASSOCIATED_WITH
15998787,ab,5,bronchoalveolar lavage fluid,bdsu,IL-13,aapp,LOCATION_OF
15998787,ab,5,splenocytes,cell,IL-13,aapp,LOCATION_OF
15998787,ab,6,Nrf2,gngm,antioxidant,phsu,STIMULATES
15998787,ab,7,allergen,imft,asthma,dsyn,AFFECTS
16513142,ab,2,disorders,dsyn,human,humn,PROCESS_OF
16513142,ab,2,sequences,nusq,disorders,dsyn,ASSOCIATED_WITH
16513142,ab,3,repetitive sequences,nusq,minisatellites,bacs,COEXISTS_WITH
16513142,ab,3,triplet repeats,bacs,DNA synthesis,genf,AFFECTS
16513142,ab,9,triplet repeats,bacs,hnRNP A1,gngm,INHIBITS
16513142,ab,10,cells,cell,genome,aapp,LOCATION_OF
16513142,ab,11,diseases,dsyn,human,humn,PROCESS_OF
16513142,ab,11,c-myc,gngm,genes,gngm,ISA
16513142,ab,11,hnRNP,bacs,proteins,aapp,PART_OF
16513142,ab,11,proteins,aapp,diseases,dsyn,ASSOCIATED_WITH
16418362,ti,1,subthalamic nucleus,bpoc,human,humn,PART_OF
16418362,ab,1,treatment,topp,Parkinson disease,dsyn,TREATS
16418362,ab,6,deep-brain stimulation,topp,patients,podg,TREATS
16418362,ab,6,deep-brain stimulation,topp,PD,dsyn,TREATS
16418362,ab,12,STN,bpoc,human,humn,PART_OF
16887433,ti,1,Prader-Willi syndrome,cgab,children,humn,PART_OF
16887433,ti,1,children,humn,Ghrelin,aapp,LOCATION_OF
16887433,ab,1,ghrelin,aapp,obesity,dsyn,PREDISPOSES
16887433,ab,1,obesity,dsyn,Prader-Willi syndrome,cgab,COEXISTS_WITH
16887433,ab,1,PWS,cgab,persons,humn,PART_OF
16887433,ab,2,PWS,cgab,children,humn,PART_OF
16887433,ab,2,children,humn,ghrelin,aapp,LOCATION_OF
16887433,ab,4,fasting,fndg,control groups,humn,PROCESS_OF
16887433,ab,6,hyperphagic,mobd,people,humn,PROCESS_OF
16887433,ab,6,PWS,cgab,people,humn,PART_OF
16887433,ab,6,hyperphagia,mobd,Children,humn,PROCESS_OF
16887433,ab,6,obesity,dsyn,Children,humn,PROCESS_OF
15499973,ab,1,Meniere's disease,dsyn,patients,humn,PROCESS_OF
15499973,ab,6,vertigo,sosy,patients,humn,PROCESS_OF
15499973,ab,11,surgical treatment,topp,vertigo,sosy,TREATS
15499973,ab,11,vertigo,sosy,MD,dsyn,ASSOCIATED_WITH
15499973,ab,11,surgical treatment,topp,bilateral MD,fndg,TREATS
16402182,ti,1,lymphocytes,cell,splenic,bpoc,PART_OF
16402182,ti,1,lymphocytes,cell,IgE,aapp,LOCATION_OF
16402182,ab,1,serum,bdsu,IgE,aapp,LOCATION_OF
16402182,ab,1,IgE,gngm,atopic       dermatitis,dsyn,ASSOCIATED_WITH
16402182,ab,2,serum,bdsu,IgE,aapp,LOCATION_OF
16402182,ab,4,lymphocytes,cell,splenic,bpoc,PART_OF
16402182,ab,5,lymphocytes,cell,Splenic,bpoc,PART_OF
16402182,ab,5,anti-CD40 antibody,aapp,IL-4,gngm,COEXISTS_WITH
16402182,ab,6,ELISA,lbpr,supernatants,bdsu,MEASURES
16402182,ab,8,lymphocytes,cell,splenic,bpoc,PART_OF
16402182,ab,8,supernatant,bdsu,lymphocytes,cell,PART_OF
16402182,ab,8,supernatant,bdsu,IgE,aapp,LOCATION_OF
16402182,ab,10,lymphocytes,cell,splenic,bpoc,PART_OF
16402182,ab,11,lymphocytes,cell,splenic,bpoc,PART_OF
16402182,ab,11,lymphocytes,cell,mouse,mamm,PART_OF
16402182,ab,11,lymphocytes,cell,IgE,aapp,PRODUCES
16402182,ab,12,B-cells,cell,splenic,bpoc,PART_OF
16402182,ab,12,B-cells,cell,IgE,aapp,LOCATION_OF
16402182,ab,12,B-cells,cell,IgE,gngm,LOCATION_OF
16402182,ab,12,IgE,gngm,IL-4,aapp,COEXISTS_WITH
16402182,ab,12,IgE,gngm,CD40,aapp,COEXISTS_WITH
16402182,ab,12,IgE,gngm,IL-4,aapp,COEXISTS_WITH
16402182,ab,12,IgE,gngm,CD40,aapp,COEXISTS_WITH
16402182,ab,13,serum,bdsu,IgE,aapp,LOCATION_OF
16402182,ab,13,dermatitis,dsyn,patients,humn,PROCESS_OF
16402182,ab,13,patients,humn,IgE,aapp,LOCATION_OF
15935823,ab,1,smoking,inbe,habit,inbe,ISA
15935823,ab,1,urine,bdsu,benzene,orch,LOCATION_OF
15935823,ab,1,urine,bdsu,S-phenylmercapturic acid,orch,LOCATION_OF
15935823,ab,1,S-phenylmercapturic acid,orch,benzene,hops,compared_with
15935823,ab,3,benzene exposure,fndg,workers,humn,PROCESS_OF
15935823,ab,5,cigarette smoking,dora,smokers,fndg,TREATS
15935823,ab,6,smoking,inbe,habit,inbe,ISA
16673312,ab,1,bowel,bpoc,chronic inflammatory bowel disorders,dsyn,LOCATION_OF
16673312,ab,3,work-up,diap,Crohn's disease,dsyn,DIAGNOSES
16673312,ab,3,work-up,diap,intestinal tuberculosis,dsyn,DIAGNOSES
16673312,ab,5,aphthous ulcers,dsyn,ulcers,patf,ISA
16673312,ab,5,ulcers,patf,lesions,fndg,ISA
16673312,ab,5,intestinal tuberculosis,dsyn,patients,humn,PROCESS_OF
16673312,ab,5,Crohn's disease,dsyn,patients,humn,PROCESS_OF
16673312,ab,6,Crohn's disease,dsyn,patients,humn,PROCESS_OF
16673312,ab,6,intestinal       tuberculosis,dsyn,patients,humn,PROCESS_OF
16673312,ab,8,Crohn's disease,dsyn,patients,humn,PROCESS_OF
16673312,ab,8,intestinal       tuberculosis,dsyn,patients,humn,PROCESS_OF
16673312,ab,8,diagnosis,hlca,patients,humn,TREATS
16503396,ti,1,tongue,bpoc,oral tongue cancer,neop,LOCATION_OF
16503396,ab,1,tongue,bpoc,oral tongue       cancer,neop,LOCATION_OF
16503396,ab,1,oral tongue       cancer,neop,patients,humn,PROCESS_OF
16503396,ab,2,surgery,topp,patients,podg,TREATS
16503396,ab,5,radiotherapy,topp,patients,podg,TREATS
16503396,ab,6,external beam radiotherapy,topp,patients,podg,TREATS
16503396,ab,6,surgery,topp,patients,podg,TREATS
16503396,ab,11,tongue,bpoc,oral tongue cancer,neop,LOCATION_OF
16503396,ab,11,Combined treatment,topp,patients,podg,TREATS
15776283,ti,1,interferon-gamma,aapp,tumor,neop,PREDISPOSES
15776283,ab,1,interferon-gamma,aapp,cytokine,aapp,ISA
15776283,ab,1,interferon-gamma,aapp,antitumor immune responses,ortf,AUGMENTS
15776283,ab,2,muscle,tisu,IFN-gamma,aapp,LOCATION_OF
15776283,ab,5,IFN-gamma,aapp,Foxp3,gngm,STIMULATES
15776283,ab,5,IFN-gamma,aapp,CTLA-4,gngm,STIMULATES
15776283,ab,7,immunotherapy,topp,cytokine,aapp,USES
16228202,ti,1,yeast,fngs,glucosylceramide,bacs,LOCATION_OF
16228202,ab,1,eukaryotic,orgm,organisms,orgm,ISA
16228202,ab,1,organisms,orgm,membrane lipid,lipd,LOCATION_OF
16228202,ab,2,glucosylceramide,bacs,yeast,fngs,AFFECTS
16228202,ab,2,yeast,fngs,glucosylceramide,bacs,LOCATION_OF
16228202,ab,3,yeast,fngs,glucosylceramide,bacs,LOCATION_OF
16228202,ab,5,lipid,lipd,glucosylceramide,bacs,INTERACTS_WITH
16228202,ab,6,glucosylceramide,bacs,gene,gngm,COEXISTS_WITH
16228202,ab,6,gene,gngm,glucosylceramide,bacs,INTERACTS_WITH
16228202,ab,6,yeast,fngs,glucosylceramide,bacs,LOCATION_OF
16228202,ab,8,glucosylceramide,bacs,yeast,fngs,PART_OF
16228202,ab,9,yeast,fngs,glucosylceramide,bacs,LOCATION_OF
15919385,ab,5,TU,orch,treatments,topp,ISA
15919385,ab,6,swimming,dora,behavior,inbe,ISA
15919385,ab,7,locomotor activity,dora,hypothyroid,dsyn,PREVENTS
15919385,ab,10,Thyroid hormones,horm,mammals,mamm,TREATS
16194666,ti,1,arsenic,elii,water,inch,COEXISTS_WITH
16012316,ab,2,UIP,dsyn,patients,humn,PROCESS_OF
16012316,ab,8,UIP,dsyn,patients,humn,PROCESS_OF
16012316,ab,8,NSIP,dsyn,patients,humn,PROCESS_OF
16012316,ab,8,opacity,patf,patients,humn,PROCESS_OF
16012316,ab,8,opacity,patf,patients,humn,PROCESS_OF
16012316,ab,10,NSIP,dsyn,UIP,dsyn,COEXISTS_WITH
16815628,ti,1,Prostate cancer,neop,polymorphisms,genf,AFFECTS
16815628,ab,1,Vitamin D receptor,aapp,prostate cancer,neop,PREDISPOSES
16815628,ab,5,SNPs,nusq,prostate cancer,neop,ASSOCIATED_WITH
16260902,ti,1,interleukin-2,aapp,treatment,topp,ISA
16260902,ti,1,treatment,topp,interleukin-2,aapp,USES
16260902,ti,1,secondary       immunizations,topp,individuals,humn,TREATS
16260902,ab,1,CD4 cell counts,lbpr,disease,dsyn,DIAGNOSES
16260902,ab,4,T       cells,cell,IL-2,aapp,PRODUCES
16260902,ab,4,T       cells,cell,IL-4,aapp,PRODUCES
16260902,ab,5,IL-2,aapp,treatment,topp,ISA
16260902,ab,5,treatment,topp,IL-2,aapp,USES
16260902,ab,5,gp120,gngm,Remune,imft,INHIBITS
16260902,ab,5,tetanus toxoid,imft,Remune,imft,INHIBITS
16260902,ab,5,T cells,cell,interferon,aapp,PRODUCES
16260902,ab,5,tetanus toxoid,orch,response,clna,AFFECTS
16260902,ab,6,IL-2,aapp,treatment,topp,ISA
16260902,ab,6,treatment,topp,IL-2,aapp,USES
16260902,ab,7,booster immunization,topp,induction,topp,PRECEDES
16594738,ab,6,HSIL,neop,LSIL,fndg,ISA
16594738,ab,8,performance,inbe,participant,humn,PROCESS_OF
16594738,ab,9,performance,inbe,participant,humn,PROCESS_OF
16594738,ab,13,performance,inbe,Participant,humn,PROCESS_OF
15877828,ti,1,obese,dsyn,patients,humn,PROCESS_OF
15877828,ti,1,Extracorporeal shock wave lithotripsy,topp,renal       pelvicalyceal stones,patf,TREATS
15877828,ti,1,renal       pelvicalyceal stones,patf,patients,humn,PROCESS_OF
15877828,ab,1,obese,dsyn,patients,humn,PROCESS_OF
15877828,ab,1,obese,dsyn,patients,humn,PROCESS_OF
15877828,ab,1,urolithiasis,dsyn,patients,humn,PROCESS_OF
15877828,ab,2,obese,dsyn,patients,humn,PROCESS_OF
15877828,ab,2,obese,dsyn,patients,humn,PROCESS_OF
15877828,ab,3,obese,dsyn,patients,humn,PROCESS_OF
15877828,ab,3,extracorporeal shock wave       lithotripsy,topp,renal pelvicalyceal stones,patf,TREATS
15877828,ab,3,extracorporeal shock wave       lithotripsy,topp,patients,podg,TREATS
15877828,ab,4,patients,podg,lithotripter,medd,USES
15877828,ab,11,treatment,topp,patients,podg,TREATS
15877828,ab,12,caliceal stones,dsyn,patients,humn,PROCESS_OF
15877828,ab,13,calyceal stones,dsyn,patients,humn,PROCESS_OF
15877828,ab,13,treatment,topp,patients,podg,TREATS
15877828,ab,14,obese,dsyn,patients,humn,PROCESS_OF
15877828,ab,14,ESWL,topp,patients,podg,TREATS
15877828,ab,16,patients,humn,stone,bdsu,LOCATION_OF
15877828,ab,17,obese,dsyn,patients,humn,PROCESS_OF
15877828,ab,17,ESWL,topp,patients,podg,TREATS
15877828,ab,17,caliceal stones,dsyn,patients,humn,PROCESS_OF
12868543,ti,1,menstrual cycle,orgf,volunteers,humn,PROCESS_OF
12868543,ab,4,high performance liquid       chromatography,lbpr,ranitidine,orch,MEASURES
12868543,ab,10,ranitidine,orch,drugs,phsu,ISA
16182253,ti,1,Ataxin-10,gngm,OGT,gngm,INTERACTS_WITH
16182253,ti,1,pancreatic beta       cells,cell,OGT,aapp,LOCATION_OF
16182253,ab,1,acetylglucosamine,bacs,cytoplasmic proteins,aapp,INTERACTS_WITH
16182253,ab,2,O-linked       GlcNAc transferase,aapp,phosphorylation,moft,AFFECTS
16182253,ab,3,Hyperglycemia,dsyn,cell function,celf,DISRUPTS
16182253,ab,6,Mutations,genf,SCA10 gene,gngm,PROCESS_OF
16182253,ab,6,Mutations,genf,seizures,sosy,CAUSES
16182253,ab,6,Mutations,genf,progressive cerebellar ataxias,dsyn,CAUSES
16182253,ab,7,SCA10,gngm,OGT,gngm,INTERACTS_WITH
16182253,ab,7,pancreatic beta cells,cell,protein,aapp,LOCATION_OF
16765853,ti,1,Autogenic training,topp,tension type headaches,dsyn,TREATS
16765853,ab,1,autogenic       training,topp,prevention,topp,ISA
16765853,ab,1,autogenic       training,topp,tension-type       headaches,dsyn,PREVENTS
16765853,ab,1,tension-type       headaches,dsyn,adults,humn,PROCESS_OF
16765853,ab,8,autogenic       training,topp,hypnosis,topp,compared_with
16765853,ab,8,autogenic       training,topp,hypnosis,topp,same_as
16765853,ab,9,autogenic       training,topp,prevention,topp,ISA
16765853,ab,9,interventions,hlca,tension       headaches,dsyn,PREVENTS
16765853,ab,10,headache,sosy,patients,humn,PROCESS_OF
16765853,ab,10,autogenic training,topp,patients,podg,TREATS
14627806,ab,5,myotonic dystrophy,dsyn,patients,humn,PROCESS_OF
14627806,ab,9,alleles,gngm,cell lines,cell,PART_OF
14627806,ab,9,cell lines,cell,mitomycin C,orch,LOCATION_OF
16986607,ti,1,infertile,dsyn,mares,mamm,PROCESS_OF
16986607,ti,1,fertility,orgf,mares,mamm,PROCESS_OF
16986607,ab,5,oviducal,bpoc,obstruction,patf,LOCATION_OF
16986607,ab,5,oviducts,bpoc,mare's,mamm,PART_OF
16986607,ab,5,salpingitis,dsyn,fibrous adhesions,acab,CAUSES
16986607,ab,5,obstruction,patf,mares,mamm,PROCESS_OF
16986607,ab,6,oviducal,bpoc,obstruction,patf,LOCATION_OF
16986607,ab,6,obstruction,patf,mares,mamm,PROCESS_OF
16986607,ab,6,fertility,orgf,mares,mamm,PROCESS_OF
15844163,ti,1,cartilage,tisu,patellar,bpoc,PART_OF
15844163,ab,2,cartilage,tisu,patellar,bpoc,PART_OF
16044089,ti,1,intestinal,bpoc,injury,inpo,LOCATION_OF
16044089,ti,1,Peritoneal lavage,diap,perfluorochemical,phsu,USES
16044089,ti,1,Peritoneal lavage,diap,hemodynamics,ortf,AFFECTS
16044089,ab,2,peritoneal       lavage,diap,PFC,phsu,USES
16044089,ab,4,blood,tisu,infusion,topp,LOCATION_OF
16044089,ab,10,plasma,bdsu,TNF-alpha,aapp,LOCATION_OF
16044089,ab,12,HS/R,topp,metabolic acidosis,patf,CAUSES
16044089,ab,12,lavage,topp,metabolic acidosis,patf,TREATS
16119618,ti,1,Down syndrome,dsyn,children,humn,PROCESS_OF
16119618,ti,1,REM sleep,menp,children,humn,PROCESS_OF
16119618,ab,1,Down syndrome,dsyn,children,humn,PROCESS_OF
16119618,ab,1,REM sleep,menp,children,humn,PROCESS_OF
16119618,ab,2,EEG,diap,children,humn,ADMINISTERED_TO
16119618,ab,2,Down syndrome,dsyn,patients,humn,PROCESS_OF
16194167,ti,1,transthoracic echocardiography,diap,abdominal       aortic atherosclerosis,dsyn,DIAGNOSES
16194167,ab,2,images,diap,abdominal (ABD) aortic (AO) ATH,dsyn,CAUSES
16194167,ab,2,transthoracic echocardiography,diap,probes,medd,USES
16194167,ab,3,AO,bpoc,images,diap,LOCATION_OF
16194167,ab,3,TTE,diap,assessment,hlca,ISA
16194167,ab,3,assessment,hlca,TTE,diap,USES
16194167,ab,6,descending AO,bpoc,images,diap,LOCATION_OF
16194167,ab,6,AO arch,bpoc,images,diap,LOCATION_OF
16194167,ab,7,ABD AO ATH,dsyn,patients,humn,PROCESS_OF
16194167,ab,10,TTE,diap,images,diap,ISA
16194167,ab,12,ABD,blor,ATH,dsyn,LOCATION_OF
15913690,ab,7,tattooed,dsyn,mice,mamm,PROCESS_OF
15913690,ab,9,nuclear protein,bacs,nuclear factor-kappa B,aapp,PART_OF
15913690,ab,11,lymph nodes,bpoc,Interleukin-1 beta,aapp,LOCATION_OF
15913690,ab,11,lymph nodes,bpoc,interleukin-10,aapp,LOCATION_OF
15913690,ab,13,injury,inpo,humans,humn,PROCESS_OF
15653714,ab,2,assessment,hlca,LDF,diap,USES
15653714,ab,4,haemorrhage,fndg,haemorrhagic shock,patf,CAUSES
15653714,ab,8,haemorrhage,fndg,haemorrhagic shock,patf,CAUSES
15653714,ab,10,laser       Doppler technique,topp,Haemodilution,topp,METHOD_OF
16430036,ab,5,injection,topp,injury,inpo,DISRUPTS
16430036,ab,8,prostate cancer,neop,patients,humn,PROCESS_OF
16430036,ab,10,prostate,bpoc,biopsies,diap,LOCATION_OF
16430036,ab,10,treatment,topp,biopsies,diap,PRECEDES
16430036,ab,11,treatment,topp,patients,podg,TREATS
16430036,ab,17,bladder catheter,medd,rectal fistula,anab,TREATS
16430036,ab,17,mucosa,tisu,injury,inpo,LOCATION_OF
16430036,ab,17,injury,inpo,patient,humn,PROCESS_OF
16430036,ab,18,erectile dysfunction,dsyn,patients,humn,PROCESS_OF
16430036,ab,20,sloughing,bdsu,urethral,bpoc,PART_OF
16430036,ab,21,cryosurgery,topp,treatment,topp,ISA
16430036,ab,21,surgical,topp,prostate       cancer,neop,TREATS
15972621,ab,1,working       memory,menp,cognitive functions,menp,ISA
15972621,ab,1,compromise,fndg,Alzheimer's disease,dsyn,COEXISTS_WITH
15972621,ab,4,MCI,fndg,patients,humn,PROCESS_OF
15972621,ab,7,MCI,fndg,patients,humn,PROCESS_OF
15972621,ab,11,parietal cortex,bpoc,dysfunction,patf,LOCATION_OF
15972621,ab,11,dysfunction,patf,MCI,fndg,COEXISTS_WITH
16496259,ab,2,vitrectomy,topp,patients,podg,TREATS
16496259,ab,2,eyes,bpoc,patients,humn,PART_OF
16496259,ab,3,age-related macular degeneration,dsyn,vitreous       hemorrhage,patf,CAUSES
16496259,ab,4,photocoagulation,topp,endolaser,medd,USES
16496259,ab,11,eyes,bpoc,IOP,dsyn,LOCATION_OF
16496259,ab,13,medications,phsu,IOP,dsyn,TREATS
16496259,ab,14,TSV,topp,vitreous hemorrhage,patf,TREATS
16496259,ab,16,comfort,menp,patient,humn,PROCESS_OF
15958928,ab,1,chemical poisoning,inpo,headaches,sosy,CAUSES
15958928,ab,1,chemical poisoning,inpo,nausea,sosy,CAUSES
15958928,ab,1,chemical poisoning,inpo,vomiting,sosy,CAUSES
15958928,ab,1,chemical poisoning,inpo,ill,sosy,CAUSES
15958928,ab,1,headaches,sosy,employees,humn,PROCESS_OF
15958928,ab,1,nausea,sosy,employees,humn,PROCESS_OF
15958928,ab,1,vomiting,sosy,employees,humn,PROCESS_OF
15958928,ab,1,ill,sosy,employees,humn,PROCESS_OF
15969273,ti,1,disabilities,patf,children,humn,PROCESS_OF
15969273,ab,1,disabilities,patf,children,humn,PROCESS_OF
15969273,ab,2,disabilities,patf,children,humn,PROCESS_OF
15969273,ab,4,disabilities,patf,children,humn,PROCESS_OF
15969273,ab,4,performance,inbe,desire,inbe,AFFECTS
16149149,ab,3,type II       collagen,bacs,CIA,emod,ADMINISTERED_TO
16149149,ab,4,lamina propria,tisu,secretory IgA,gngm,LOCATION_OF
16149149,ab,4,lamina propria,tisu,CD4,gngm,LOCATION_OF
16149149,ab,4,lamina propria,tisu,CD8,aapp,LOCATION_OF
16149149,ab,5,serum,bdsu,interleukin-1 (IL-1)-beta,aapp,LOCATION_OF
16149149,ab,5,serum,bdsu,IL-6,aapp,LOCATION_OF
16149149,ab,5,serum,bdsu,Tumor necrosis factor-alpha,aapp,LOCATION_OF
16149149,ab,7,lamina propria,tisu,CD4,aapp,LOCATION_OF
16149149,ab,7,lamina propria,tisu,CD8,gngm,LOCATION_OF
16149149,ab,7,mice,mamm,sIgA,gngm,LOCATION_OF
16149149,ab,7,mice,mamm,CD4,gngm,LOCATION_OF
16149149,ab,7,mice,mamm,CD8,aapp,LOCATION_OF
16149149,ab,8,periphery,spco,CD4 cells,cell,LOCATION_OF
16149149,ab,9,serum,bdsu,IL-6,aapp,LOCATION_OF
16149149,ab,9,serum,bdsu,TNF-alpha,aapp,LOCATION_OF
17135279,ti,1,DYRK1A gene,gngm,tau,aapp,PRODUCES
17135279,ti,1,DYRK1A gene,gngm,amyloid,aapp,PRODUCES
17135279,ti,1,phosphorylation,moft,Alzheimer disease,dsyn,COEXISTS_WITH
17135279,ab,1,brain,bpoc,amyloid,aapp,LOCATION_OF
17135279,ab,5,AD,dsyn,patients,humn,PROCESS_OF
17135279,ab,5,patients,humn,DYRK1A,aapp,LOCATION_OF
17135279,ab,5,hippocampus,bpoc,DYRK1A,aapp,LOCATION_OF
17135279,ab,6,DYRK1A,gngm,Abeta,gngm,STIMULATES
17135279,ab,6,brain,bpoc,transgenic mice,mamm,PART_OF
17135279,ab,6,brain,bpoc,Abeta,aapp,LOCATION_OF
17135279,ab,7,Abeta,gngm,phosphorylation,moft,AFFECTS
17135279,ab,8,upregulation,moft,phosphorylation,moft,CAUSES
17135279,ab,9,DYRK1A,gngm,tau,aapp,PRODUCES
17135279,ab,9,DYRK1A,gngm,amyloid,aapp,PRODUCES
17135279,ab,9,phosphorylation,moft,AD,dsyn,COEXISTS_WITH
16549534,ti,1,Dubin-Johnson syndrome,dsyn,Neonatal,humn,PROCESS_OF
16549534,ab,1,Dubin-Johnson syndrome,dsyn,Neonatal,humn,PROCESS_OF
16549534,ab,1,Dubin-Johnson syndrome,dsyn,patients,humn,PROCESS_OF
16549534,ab,2,DJS,dsyn,patients,humn,PROCESS_OF
16549534,ab,5,attack,fndg,patient,humn,PROCESS_OF
16549534,ab,8,mutations,genf,patients,humn,PROCESS_OF
16549534,ab,9,DJS,dsyn,neonatal,humn,PROCESS_OF
16549534,ab,9,follow-up,hlca,DJS,dsyn,TREATS
16549534,ab,9,recurrence,phpr,DJS,dsyn,CAUSES
16549534,ab,9,jaundice,patf,MRP2,gngm,ASSOCIATED_WITH
16455026,ti,1,adjuvant endocrine therapy,topp,breast       cancer,neop,TREATS
16455026,ab,1,breast,bpoc,advanced breast cancer,neop,LOCATION_OF
16455026,ab,2,breast cancer tissue,tisu,cancer,neop,PART_OF
16455026,ab,2,estrogen receptor,aapp,breast cancer tissue,tisu,AFFECTS
16455026,ab,3,breast cancer,neop,woman,humn,PROCESS_OF
16455026,ab,3,adjuvant therapy,topp,woman,popg,TREATS
16455026,ab,3,breast cancer cells,cell,hormonal       receptors,aapp,LOCATION_OF
16455026,ab,7,adjuvant,imft,treatment,topp,ISA
16455026,ab,7,treatment,topp,adjuvant,phsu,USES
16455026,ab,7,adjuvant,phsu,cancers,neop,TREATS
16724072,ti,1,gene       polymorphisms,genf,macrophage migration inhibitory factor,gngm,PROCESS_OF
16724072,ti,1,systemic lupus erythematosus,dsyn,gene       polymorphisms,genf,ASSOCIATED_WITH
16724072,ab,1,macrophage migration inhibitory factor,aapp,systemic lupus erythematosus,dsyn,ASSOCIATED_WITH
16724072,ab,2,systemic lupus       erythematosus,dsyn,patients,humn,PROCESS_OF
16724072,ab,4,SLE,dsyn,patients,humn,PROCESS_OF
16724072,ab,5,SLE,dsyn,patient,humn,PROCESS_OF
16724072,ab,9,SLE,dsyn,population,humn,PROCESS_OF
16555656,ab,2,incisors,bpoc,bovine,mamm,PART_OF
16391093,ab,6,treatments,topp,pack,medd,USES
16391093,ab,6,pack,medd,treatments,topp,ISA
16391093,ab,10,carbon,elii,CO2,bacs,CONVERTS_TO
16391093,ab,13,treatments,topp,pack,medd,USES
16391093,ab,13,pack,medd,treatments,topp,ISA
16391093,ab,15,treatments,topp,pack,medd,USES
16391093,ab,15,pack,medd,treatments,topp,ISA
16391093,ab,15,pack,medd,paratuberculosis,dsyn,TREATS
16391093,ab,16,DNA,bacs,treatments,topp,ISA
16079122,ti,1,chemotherapy,topp,infections,dsyn,PREDISPOSES
16079122,ti,1,chronic lymphocytic leukemia,neop,patients,humn,PROCESS_OF
16079122,ti,1,infections,dsyn,patients,humn,PROCESS_OF
16079122,ab,1,febrile,fndg,patients,humn,PROCESS_OF
16079122,ab,1,chronic lymphocytic leukemia,neop,patients,humn,AFFECTS
16079122,ab,2,febrile,fndg,patients,humn,PROCESS_OF
16281706,ab,2,awareness,menp,Samoans,humn,PROCESS_OF
16462770,ti,1,CL100,gngm,tumor growth,neop,AFFECTS
16462770,ti,1,cisplatin,inch,non-small-cell lung cancer,neop,ASSOCIATED_WITH
16462770,ab,2,induction,topp,NSCLC,neop,TREATS
16462770,ab,3,Cisplatin,inch,NSCLC,neop,ASSOCIATED_WITH
16462770,ab,3,Jun kinase,gngm,apoptosis,celf,CAUSES
16462770,ab,4,nuclei,celc,CL100,aapp,LOCATION_OF
16462770,ab,4,tissue samples,tisu,NSCLC,neop,PART_OF
16462770,ab,4,cytoplasm,celc,MKP1,aapp,LOCATION_OF
16462770,ab,4,bronchial epithelia,bpoc,JNK,aapp,LOCATION_OF
16462770,ab,6,cells,cell,MKP1,aapp,LOCATION_OF
16462770,ab,6,cisplatin,inch,JNK,gngm,STIMULATES
16462770,ab,6,cisplatin,inch,p38,aapp,STIMULATES
16462770,ab,6,cells,cell,MKP1,aapp,LOCATION_OF
16462770,ab,6,MKP1,gngm,cisplatin,inch,INTERACTS_WITH
16462770,ab,9,siRNA,bacs,MKP1,aapp,PART_OF
16462770,ab,9,cells,cell,siRNA,bacs,PRODUCES
16462770,ab,9,Tumors,neop,mice,mamm,PROCESS_OF
16462770,ab,9,tumor,neop,mice,mamm,PROCESS_OF
16462770,ab,11,cell growth,celf,mice,mamm,PROCESS_OF
16462770,ab,11,cisplatin,phsu,cell death,celf,CAUSES
16462770,ab,11,cell death,celf,NSCLC,neop,PROCESS_OF
16462770,ab,12,sensitizing cells,cell,MKP1,aapp,LOCATION_OF
16462770,ab,12,drug,phsu,NSCLC,neop,TREATS
15980893,ti,1,DNA,bacs,Selenomonas ruminantium,bact,PART_OF
15980893,ab,1,Selenomonas       ruminantium,bact,bacterium,bact,ISA
15980893,ab,4,DNA,bacs,human adenovirus,virs,PART_OF
16284436,ti,1,Mutations,genf,signal transduction pathway,celf,COEXISTS_WITH
16284436,ti,1,multinodular goiters,dsyn,Turkish population,humn,PROCESS_OF
16284436,ab,1,studies,resa,G,aapp,MEASURES
16284436,ab,4,iodine,bacs,goiter,dsyn,CAUSES
16284436,ab,4,goiter,dsyn,signal transduction       pathway,moft,ASSOCIATED_WITH
16284436,ab,6,thyroidectomy,topp,multinodular goiters,dsyn,TREATS
16284436,ab,6,thyroidectomy,topp,patients,podg,TREATS
16284436,ab,10,mutations,genf,TSHR gene,gngm,PROCESS_OF
