docid,section,sentenceid,subject_text,subject_type,object_text,object_type,relation
16204062,abstract,4,tumor,Neoplastic Process,PKCiota,"Amino Acid, Peptide, or Protein",PRODUCES
16204062,abstract,4,NSCLC,Neoplastic Process,patients,Human,PROCESS_OF
16204062,abstract,4,PKCiota,"Amino Acid, Peptide, or Protein",cell line,Cell,PART_OF
16204062,abstract,4,NSCLC,Neoplastic Process,cell lines,Cell,PART_OF
16204062,abstract,4,NSCLC,Neoplastic Process,tumors,Neoplastic Process,ISA
16204062,abstract,4,cell lines,Cell,NSCLC,Neoplastic Process,LOCATION_OF
16204062,abstract,4,PKCiota,"Amino Acid, Peptide, or Protein",tumor,Neoplastic Process,PART_OF
16204062,abstract,4,PKCiota,"Amino Acid, Peptide, or Protein",NSCLC,Neoplastic Process,PART_OF
16204062,abstract,4,PKCiota,"Amino Acid, Peptide, or Protein",cell line,Cell,PART_OF
16204062,abstract,4,PKCiota,"Amino Acid, Peptide, or Protein",tumor,Neoplastic Process,PART_OF
16204062,abstract,4,NSCLC,Neoplastic Process,tumors,Neoplastic Process,ISA
16204062,abstract,4,PKCiota,"Amino Acid, Peptide, or Protein",NSCLC,Neoplastic Process,PART_OF
16204062,abstract,4,gene amplification,Genetic Function,PKCiota,"Amino Acid, Peptide, or Protein",STIMULATES
16204062,abstract,4,allele,Gene or Genome,PKCiota,"Amino Acid, Peptide, or Protein",INHIBITS
16204062,abstract,4,cells,Cell,NSCLC,Neoplastic Process,LOCATION_OF
16204062,abstract,4,cells,Cell,gene amplification,Genetic Function,LOCATION_OF
16205318,title,1,Ipsapirone,Pharmacologic Substance,circulatory shock,Pathologic Function,PREVENTS
16205318,title,1,ketanserin,Pharmacologic Substance,circulatory shock,Pathologic Function,PREVENTS
16205318,title,1,Ipsapirone,Pharmacologic Substance,intracranial hypertension,Disease or Syndrome,PREVENTS
16205318,title,1,ketanserin,Pharmacologic Substance,intracranial hypertension,Disease or Syndrome,PREVENTS
16205318,title,1,Ipsapirone,Pharmacologic Substance,cerebral ischemia,Disease or Syndrome,PREVENTS
16205318,title,1,ketanserin,Pharmacologic Substance,cerebral ischemia,Disease or Syndrome,PREVENTS
16207633,abstract,5,cells,Cell,CHO,"Body Part, Organ, or Organ Component",PART_OF
16207633,abstract,5,cells,Cell,bone marrow,"Body Part, Organ, or Organ Component",PART_OF
16207633,abstract,6,cells,Cell,MDR1,Gene or Genome,LOCATION_OF
16207633,abstract,6,cells,Cell,MRP2,Gene or Genome,LOCATION_OF
16207633,abstract,6,MRP2 gene,Gene or Genome,Hepa c cells,Cell,PART_OF
16207633,abstract,6,MDR1,Gene or Genome,Hepa c cells,Cell,PART_OF
16216070,abstract,1,Cytochrome b5 reductase,"Amino Acid, Peptide, or Protein",cytochrome b5,"Amino Acid, Peptide, or Protein",INTERACTS_WITH
16216070,abstract,1,NADH,Biologically Active Substance,cytochrome b5,"Amino Acid, Peptide, or Protein",INHIBITS
16228202,abstract,2,yeast,Fungus,glucosylceramide,Biologically Active Substance,LOCATION_OF
16228202,abstract,2,glucosylceramide,Biologically Active Substance,yeast,Fungus,AFFECTS
16228202,abstract,3,yeast,Fungus,glucosylceramide,Biologically Active Substance,LOCATION_OF
16230392,abstract,2,EP2,Gene or Genome,tumorigenesis,Neoplastic Process,ASSOCIATED_WITH
16230392,abstract,2,mammary gland,"Body Part, Organ, or Organ Component",tumorigenesis,Neoplastic Process,LOCATION_OF
16230392,abstract,2,colon,"Body Part, Organ, or Organ Component",tumorigenesis,Neoplastic Process,LOCATION_OF
16230392,abstract,2,mammary gland,"Body Part, Organ, or Organ Component",mouse,Mammal,PART_OF
16230392,abstract,2,colon,"Body Part, Organ, or Organ Component",mouse,Mammal,PART_OF
16232237,abstract,13,cancer,Neoplastic Process,patients,Human,PROCESS_OF
16243512,abstract,4,beta-amyloid,"Amino Acid, Peptide, or Protein",Alzheimer's disease,Disease or Syndrome,CAUSES
16246439,abstract,6,placebo,Medical Device,candesartan,Pharmacologic Substance,COMPARED_WITH
16246439,abstract,6,candesartan,Pharmacologic Substance,CD40 ligand,"Amino Acid, Peptide, or Protein",INHIBITS
16246439,abstract,11,Candesartan,Pharmacologic Substance,inflammation,Pathologic Function,TREATS
16246439,abstract,11,Candesartan,Pharmacologic Substance,adiponectin,"Amino Acid, Peptide, or Protein",STIMULATES
16246439,abstract,11,Candesartan,Pharmacologic Substance,insulin sensitivity,Pathologic Function,TREATS
16246439,abstract,11,hypertensive,Finding,patients,Human,PROCESS_OF
16246439,abstract,11,insulin sensitivity,Pathologic Function,patients,Human,PROCESS_OF
16246439,abstract,11,inflammation,Pathologic Function,patients,Human,PROCESS_OF
16251535,abstract,7,microRNAs,"Nucleic Acid, Nucleoside, or Nucleotide",somatic mutations,Cell or Molecular Dysfunction,LOCATION_OF
16251535,abstract,7,microRNAs,"Nucleic Acid, Nucleoside, or Nucleotide",Germ-line,Genetic Function,LOCATION_OF
16251535,abstract,7,CLL,Neoplastic Process,patients,Human,PROCESS_OF
16251535,abstract,7,somatic mutation,Cell or Molecular Dysfunction,patients,Human,PROCESS_OF
16251535,abstract,7,Germ-line,Genetic Function,patients,Human,PROCESS_OF
16251535,abstract,7,mutations,Genetic Function,subjects,Human,PROCESS_OF
16251535,abstract,7,cancer,Neoplastic Process,subjects,Human,PROCESS_OF
16256984,abstract,1,Adherens junctions,Cell Component,vascular morphogenesis,Organ or Tissue Function,AFFECTS
16256984,abstract,1,cadherins,"Amino Acid, Peptide, or Protein",vascular morphogenesis,Organ or Tissue Function,AFFECTS
16256984,abstract,1,Adherens junctions,Cell Component,endothelial cell,Cell,AFFECTS
16256984,abstract,1,cadherins,"Amino Acid, Peptide, or Protein",endothelial cell,Cell,AFFECTS
16256984,abstract,1,cadherins,"Amino Acid, Peptide, or Protein",endothelial cell integrity and growth,Cell Function,AFFECTS
16256984,abstract,1,Adherens junctions,Cell Component,endothelial cell integrity and growth,Cell Function,AFFECTS
16256984,abstract,7,endothelium,Tissue,N-cadherin,"Amino Acid, Peptide, or Protein",LOCATION_OF
16256984,abstract,7,N-cadherin,"Amino Acid, Peptide, or Protein",VE-cadherin,"Amino Acid, Peptide, or Protein",INTERACTS_WITH
16260902,abstract,3,hepatitis A antigen,Immunologic Factor,Subjects,Human,ADMINISTERED_TO
16260962,abstract,3,CFS,Disease or Syndrome,patients,Human,PROCESS_OF
16260962,abstract,3,exercise stress test,Diagnostic Procedure,patients,Human,ADMINISTERED_TO
16260962,abstract,3,exercise stress test,Diagnostic Procedure,bicycle ergometer,Medical Device,USES
16260962,abstract,6,CFS,Disease or Syndrome,patients,Human,PROCESS_OF
16260962,abstract,6,performance,Individual Behavior,patients,Human,PROCESS_OF
16261927,abstract,2,opioid,Hazardous or Poisonous Substance,sedation,Sign or Symptom,CAUSES
16261927,abstract,2,sedation,Sign or Symptom,change in behaviour,Individual Behavior,AFFECTS
16266740,title,1,lead,Plant,rice grains,Hazardous or Poisonous Substance,LOCATION_OF
16266740,title,1,Cadmium,Plant,rice grains,Hazardous or Poisonous Substance,LOCATION_OF
16266740,title,1,rice,Plant,grains,Plant,ISA
16266740,abstract,1,Cadmium (Cd),Plant,rice,Hazardous or Poisonous Substance,LOCATION_OF
16266740,abstract,1,lead (Pb),Plant,rice,Hazardous or Poisonous Substance,LOCATION_OF
16266740,abstract,1,sampling site,Spatial Concept,survey,Research Activity,LOCATION_OF
16266740,abstract,1,rice,Plant,grains,Plant,ISA
16272203,abstract,8,contractility,Organ or Tissue Function,rats,Mammal,PROCESS_OF
16272824,abstract,7,supernatants,Body Substance,cells,Cell,PART_OF
16272824,abstract,7,supernatants,Body Substance,tumor necrosis factor-alpha,"Amino Acid, Peptide, or Protein",LOCATION_OF
16272824,abstract,7,supernatants,Body Substance,interleukin-8,"Amino Acid, Peptide, or Protein",LOCATION_OF
16272824,abstract,7,supernatants,Body Substance,IL-6,"Amino Acid, Peptide, or Protein",LOCATION_OF
16272824,abstract,12,human mast cell line,Cell,IL-6,"Amino Acid, Peptide, or Protein",LOCATION_OF
16272824,abstract,12,human mast cell line,Cell,TNF-alpha,"Amino Acid, Peptide, or Protein",LOCATION_OF
16272824,abstract,12,human mast cell line,Cell,IL-8,"Amino Acid, Peptide, or Protein",LOCATION_OF
16272824,abstract,14,SPS,Organic Chemical,allergic reaction,Pathologic Function,DISRUPTS
16272824,abstract,14,AD,Disease or Syndrome,disease,Disease or Syndrome,ISA
16272824,abstract,14,SPS,Organic Chemical,disease,Disease or Syndrome,TREATS
16272824,abstract,14,SPS,Organic Chemical,AD,Disease or Syndrome,TREATS
16280382,abstract,1,liver,"Body Part, Organ, or Organ Component",Wistar rats,Mammal,PART_OF
16280382,abstract,1,lung,"Body Part, Organ, or Organ Component",Wistar rats,Mammal,PART_OF
16280382,abstract,1,kidney,"Body Part, Organ, or Organ Component",Wistar rats,Mammal,PART_OF
16280382,abstract,9,AEST,Substance,inflammation,Pathologic Function,CAUSES
16280382,abstract,9,liver,"Body Part, Organ, or Organ Component",inflammation,Pathologic Function,LOCATION_OF
16280382,abstract,9,lung,"Body Part, Organ, or Organ Component",inflammation,Pathologic Function,LOCATION_OF
16284436,abstract,4,iodine deficiency,Disease or Syndrome,goiter,Disease or Syndrome,CAUSES
16284436,abstract,12,mutations,Genetic Function,signal transduction pathway,Cell Function,COEXISTS_WITH
16284436,abstract,12,SSCP,Laboratory or Test Result,screening,Health Care Activity,METHOD_OF
16284436,abstract,12,exon,"Nucleic Acid, Nucleoside, or Nucleotide",TSHR,"Amino Acid, Peptide, or Protein",PART_OF
16284524,abstract,9,TDR,Biologic Function,individuals,Human,PROCESS_OF
16284524,abstract,11,TDR,Biologic Function,individuals,Human,PROCESS_OF
16285448,abstract,3,study,Research Activity,phantom,Medical Device,USES
16285448,abstract,3,study,Research Activity,stent,Medical Device,USES
16288225,abstract,7,genes,Gene or Genome,T-cell activation,Cell Function,AFFECTS
16288225,abstract,7,genes,Gene or Genome,apoptosis,Cell Function,AFFECTS
16288225,abstract,7,NFKB1,Gene or Genome,genes,Gene or Genome,ISA
16288225,abstract,7,BCL-2,Gene or Genome,genes,Gene or Genome,ISA
16288225,abstract,7,NFKB1,Gene or Genome,T-cell activation,Cell Function,AFFECTS
16288225,abstract,7,BCL-2,Gene or Genome,T-cell activation,Cell Function,AFFECTS
16288225,abstract,7,NFKB1,Gene or Genome,apoptosis,Cell Function,AFFECTS
16288225,abstract,7,BCL-2,Gene or Genome,apoptosis,Cell Function,AFFECTS
16290001,abstract,2,cervical adenocarcinoma,Neoplastic Process,patients,Human,PROCESS_OF
16290001,abstract,2,radical hysterectomy,Therapeutic or Preventive Procedure,cervical adenocarcinoma,Neoplastic Process,TREATS
16290001,abstract,2,pelvic lymphadenectomy,Therapeutic or Preventive Procedure,cervical adenocarcinoma,Neoplastic Process,TREATS
16290001,abstract,3,pelvic,Body Location or Region,lymph node metastasis,Neoplastic Process,LOCATION_OF
16290001,abstract,3,lymph node metastasis,Neoplastic Process,patients,Human,PROCESS_OF
16291723,abstract,9,Rho-GEF,"Amino Acid, Peptide, or Protein",fission yeast,Fungus,PART_OF
16291815,abstract,1,Leydig cells,Cell,mice,Mammal,PART_OF
16291815,abstract,1,Leydig cells,Cell,ATP,Biologically Active Substance,LOCATION_OF
16296031,abstract,17,serum proteins,"Amino Acid, Peptide, or Protein",bovine,Mammal,PART_OF
16303761,abstract,2,c-met,"Amino Acid, Peptide, or Protein",HGF,Gene or Genome,INTERACTS_WITH
16303761,abstract,2,cells,Cell,receptor tyrosine kinase,"Amino Acid, Peptide, or Protein",PRODUCES
16303761,abstract,2,c-met,"Amino Acid, Peptide, or Protein",receptor tyrosine kinase,"Amino Acid, Peptide, or Protein",ISA
16303761,abstract,2,cells,Cell,c-met,"Amino Acid, Peptide, or Protein",PRODUCES
16303761,abstract,6,chymases,"Amino Acid, Peptide, or Protein",peptidases,"Amino Acid, Peptide, or Protein",ISA
16303761,abstract,6,mast cell,Cell,chymases,"Amino Acid, Peptide, or Protein",PRODUCES
16303761,abstract,6,chymases,"Amino Acid, Peptide, or Protein",HGF,Gene or Genome,INTERACTS_WITH
16303761,abstract,6,chymases,"Amino Acid, Peptide, or Protein",scatter factor,"Amino Acid, Peptide, or Protein",INHIBITS
16303761,abstract,6,chymases,"Amino Acid, Peptide, or Protein",antagonist,Chemical Viewed Functionally,PRODUCES
16303761,abstract,6,NK4,Gene or Genome,scatter factor activity,Molecular Function,DISRUPTS
16303761,abstract,10,cathepsin G,"Amino Acid, Peptide, or Protein",neutrophil,Cell,PART_OF
16303761,abstract,10,cathepsin G,"Amino Acid, Peptide, or Protein",Mast cell,Cell,PART_OF
16303761,abstract,10,neutrophil elastase,Gene or Genome,HGF,"Amino Acid, Peptide, or Protein",PRODUCES
16303761,abstract,10,neutrophil elastase,"Amino Acid, Peptide, or Protein",HGF,"Amino Acid, Peptide, or Protein",PRODUCES
16303761,abstract,10,elastase,"Amino Acid, Peptide, or Protein",neutrophil,Cell,PART_OF
16304222,title,1,anticoagulation,Therapeutic or Preventive Procedure,patients,Patient or Disabled Group,TREATS
16304222,title,1,patients,Human,mechanical heart valves,Medical Device,USES
16310382,abstract,1,Cystitis,Disease or Syndrome,cattle,Mammal,PROCESS_OF
16310382,abstract,1,urethritis,Disease or Syndrome,cattle,Mammal,PROCESS_OF
16310382,abstract,1,pyelonephritis,Disease or Syndrome,cattle,Mammal,PROCESS_OF
16310382,abstract,1,urinary tract infection,Disease or Syndrome,Cystitis,Disease or Syndrome,CAUSES
16310382,abstract,1,urinary tract infection,Disease or Syndrome,urethritis,Disease or Syndrome,CAUSES
16310382,abstract,1,urinary tract infection,Disease or Syndrome,pyelonephritis,Disease or Syndrome,CAUSES
16310382,abstract,1,Corynebacterium renale,Bacterium,urinary tract infection,Disease or Syndrome,CAUSES
16310382,abstract,1,Corynebacterium pilosum,Bacterium,urinary tract infection,Disease or Syndrome,CAUSES
16310382,abstract,1,Escherichia coli,Bacterium,urinary tract infection,Disease or Syndrome,CAUSES
16310382,abstract,1,urinary tract infection,Disease or Syndrome,pyelonephritis,Disease or Syndrome,CAUSES
16310382,abstract,2,urinary tract infection,Disease or Syndrome,dairy cattle,Mammal,PROCESS_OF
16310382,abstract,2,findings,Sign or Symptom,dairy cattle,Mammal,PROCESS_OF
16311763,abstract,4,PGC-1alpha,Gene or Genome,biogenesis,Natural Phenomenon or Process,AFFECTS
16311763,abstract,4,Tfam,Gene or Genome,biogenesis,Natural Phenomenon or Process,AFFECTS
16311763,abstract,4,mitochondrial,Cell Component,biogenesis,Natural Phenomenon or Process,LOCATION_OF
16311763,abstract,4,COX-1,"Amino Acid, Peptide, or Protein",mitochondrial,Cell Component,AFFECTS
16311763,abstract,4,COX-4,Gene or Genome,mitochondrial,Cell Component,AFFECTS
16311763,abstract,4,IGF-I,"Amino Acid, Peptide, or Protein",mechanical stress,Natural Phenomenon or Process,AFFECTS
16316352,abstract,1,CAD,Disease or Syndrome,patients,Human,PROCESS_OF
16316352,abstract,1,glomerular filtration rate,Organ or Tissue Function,patients,Human,PROCESS_OF
16316352,abstract,1,coronary artery disease,Disease or Syndrome,chronic renal failure,Disease or Syndrome,COEXISTS_WITH
16316352,abstract,1,renal hemodynamic dysfunction,Pathologic Function,chronic renal failure,Disease or Syndrome,COEXISTS_WITH
16316352,abstract,1,renal hemodynamic dysfunction,Pathologic Function,coronary artery disease (CAD),Disease or Syndrome,COEXISTS_WITH
16316352,abstract,13,CAD,Disease or Syndrome,patients,Human,PROCESS_OF
16316352,abstract,13,GFR,Organ or Tissue Function,patients,Human,PROCESS_OF
16317035,abstract,1,thylakoid lumen,Cell Component,cyanobacteria,Bacterium,PART_OF
16317035,abstract,1,thylakoid lumen,Cell Component,algae,Alga,PART_OF
16317035,abstract,1,algae,Alga,eukaryotic,Organism,ISA
16317035,abstract,1,Cytochrome c6,"Amino Acid, Peptide, or Protein",thylakoid lumen,Cell Component,PART_OF
16328214,abstract,7,biopsy,Diagnostic Procedure,Findings,Finding,DIAGNOSES
16328359,title,1,odontoclasts,Cell,Chinook salmon,Fish,PART_OF
16328359,abstract,1,odontoclasts,Cell,teeth,"Body Part, Organ, or Organ Component",PART_OF
16328359,abstract,1,teeth,"Body Part, Organ, or Organ Component",teleost fish,Fish,PART_OF
16328359,abstract,1,Chinook salmon,Fish,teleost fish,Fish,ISA
16328359,abstract,1,study,Laboratory Procedure,light microscope,Medical Device,USES
16328359,abstract,1,light microscope,Medical Device,transmission electron microscopy,Laboratory Procedure,PRECEDES
16330236,title,1,agonist,Pharmacologic Substance,Ovarian hyperstimulation,Pathologic Function,CAUSES
16332537,abstract,2,neurons,Cell,visual cortical,"Body Part, Organ, or Organ Component",PART_OF
16332961,abstract,2,mitochondria,Cell Component,respiratory chain,Cell Component,LOCATION_OF
16332961,abstract,2,respiratory chain,Cell Component,ROS,Biologically Active Substance,LOCATION_OF
16332961,abstract,2,respiratory chain,Molecular Function,degenerative diseases,Disease or Syndrome,AFFECTS
16332961,abstract,2,respiratory chain,Molecular Function,aging,Organism Function,AFFECTS
16332961,abstract,2,mitochondria,Cell Component,respiratory chain,Molecular Function,LOCATION_OF
16332961,abstract,2,respiratory chain,Molecular Function,ROS,Biologically Active Substance,PRODUCES
16338777,abstract,1,pelvic inflammatory disease,Disease or Syndrome,patients,Human,PROCESS_OF
16338777,abstract,1,PID,Disease or Syndrome,women,Human,PROCESS_OF
16338878,abstract,3,corpus callosum,"Body Part, Organ, or Organ Component",hypoplasia,Pathologic Function,LOCATION_OF
16338878,abstract,3,short umbilical cord,Anatomical Abnormality,single umbilical artery,Congenital Abnormality,COEXISTS_WITH
16339800,abstract,7,missense mutation,Genetic Function,PP2C activity,Molecular Function,DISRUPTS
16339800,abstract,7,ahg3-1,"Amino Acid, Peptide, or Protein",missense mutation,Genetic Function,LOCATION_OF
16339800,abstract,7,PP2C,"Amino Acid, Peptide, or Protein",signaling,Cell Function,DISRUPTS
16339800,abstract,7,signaling,Cell Function,ABA,Biologically Active Substance,AFFECTS
16340726,abstract,2,SPECT,Diagnostic Procedure,patients,Human,ADMINISTERED_TO
16340726,abstract,2,SPECT,Diagnostic Procedure,patients,Human,ADMINISTERED_TO
16340726,abstract,2,emphysema,Pathologic Function,patients,Human,PROCESS_OF
16340726,abstract,2,COPD,Disease or Syndrome,patients,Human,PROCESS_OF
16352184,abstract,9,procedure,Health Care Activity,patients,Human,TREATS
16352184,abstract,9,surgery,Therapeutic or Preventive Procedure,patients,Human,TREATS
16352184,abstract,9,surgery,Therapeutic or Preventive Procedure,procedure,Health Care Activity,COEXISTS_WITH
16361909,abstract,9,pelvic,Body Location or Region,radiographs,Diagnostic Procedure,LOCATION_OF
16361909,abstract,9,radiographs,Diagnostic Procedure,application,Health Care Activity,PRECEDES
16361909,abstract,9,application,Health Care Activity,radiographs,Diagnostic Procedure,PRECEDES
16361909,abstract,9,stabilization,Therapeutic or Preventive Procedure,radiographs,Diagnostic Procedure,PRECEDES
16362132,abstract,11,post-menopausal,Organism Function,women,Human,PROCESS_OF
16362132,abstract,11,pre-menopausal,Physiologic Function,women,Human,PROCESS_OF
16362132,abstract,11,post-menopausal,Organism Function,women,Human,PROCESS_OF
16362541,abstract,7,tetraplegia,Disease or Syndrome,participants,Human,PROCESS_OF
16371595,abstract,3,eggs,Cell,calcium spiking,Cell Function,LOCATION_OF
16371595,abstract,3,eggs,Cell,mammalian,Mammal,PART_OF
16371595,abstract,11,phosphoinositide signaling,Lipid,ventralizing signal,Cell Function,AFFECTS
16371595,abstract,11,strong ventralizing signal,Cell Function,Xenopus,Amphibian,PROCESS_OF
16372122,abstract,9,penile,"Body Part, Organ, or Organ Component",deformities,Congenital Abnormality,LOCATION_OF
16372122,abstract,9,deformities,Congenital Abnormality,patients,Human,PROCESS_OF
16372122,abstract,9,deformities,Congenital Abnormality,group,Human,PROCESS_OF
16372122,abstract,9,diabetic,Disease or Syndrome,group,Human,PROCESS_OF
16372122,abstract,10,PD,Disease or Syndrome,patients,Human,PROCESS_OF
16372122,abstract,10,DM,Disease or Syndrome,patients,Human,PROCESS_OF
16372122,abstract,13,DM,Disease or Syndrome,PD,Disease or Syndrome,CAUSES
16372122,abstract,13,diabetic,Finding,men,Human,PROCESS_OF
16372122,abstract,13,DM,Disease or Syndrome,men,Human,PROCESS_OF
16372914,abstract,2,choriocarcinoma,Neoplastic Process,malignancies,Neoplastic Process,ISA
16372914,abstract,2,seminoma,Neoplastic Process,malignancies,Neoplastic Process,ISA
16372914,abstract,2,ovarian carcinoma,Neoplastic Process,malignancies,Neoplastic Process,ISA
16372914,abstract,2,placental isozyme,"Amino Acid, Peptide, or Protein",oncofetal antigen,"Amino Acid, Peptide, or Protein",ISA
16372914,abstract,2,oncofetal antigen,"Amino Acid, Peptide, or Protein",malignancies,Neoplastic Process,PART_OF
16372914,abstract,2,placental isozyme,"Amino Acid, Peptide, or Protein",malignancies,Neoplastic Process,PART_OF
16372914,abstract,2,oncofetal antigen,"Amino Acid, Peptide, or Protein",choriocarcinoma,Neoplastic Process,PART_OF
16372914,abstract,2,oncofetal antigen,"Amino Acid, Peptide, or Protein",seminoma,Neoplastic Process,PART_OF
16372914,abstract,2,oncofetal antigen,"Amino Acid, Peptide, or Protein",ovarian carcinoma,Neoplastic Process,PART_OF
16372914,abstract,2,placental isozyme,"Amino Acid, Peptide, or Protein",choriocarcinoma,Neoplastic Process,PART_OF
16372914,abstract,2,placental isozyme,"Amino Acid, Peptide, or Protein",seminoma,Neoplastic Process,PART_OF
16372914,abstract,2,placental isozyme,"Amino Acid, Peptide, or Protein",ovarian carcinoma,Neoplastic Process,PART_OF
16373645,abstract,3,mRNA expression,Biologically Active Substance,Ccm2,"Amino Acid, Peptide, or Protein",PART_OF
16373645,abstract,3,mRNA expression,Biologically Active Substance,Ccm1,"Amino Acid, Peptide, or Protein",PART_OF
16373645,abstract,3,brain,"Body Part, Organ, or Organ Component",Ccm2,"Amino Acid, Peptide, or Protein",LOCATION_OF
16373645,abstract,3,brain,"Body Part, Organ, or Organ Component",Ccm1,"Amino Acid, Peptide, or Protein",LOCATION_OF
16373645,abstract,3,brain,"Body Part, Organ, or Organ Component",mouse,Mammal,PART_OF
16373645,abstract,4,cell lines,Cell,transfection,Genetic Function,LOCATION_OF
16373645,abstract,5,cerebral,"Body Part, Organ, or Organ Component",CCM2,"Amino Acid, Peptide, or Protein",LOCATION_OF
16373645,abstract,5,cerebral,"Body Part, Organ, or Organ Component",CCM1,"Amino Acid, Peptide, or Protein",LOCATION_OF
16373645,abstract,5,CCM2,"Amino Acid, Peptide, or Protein",CCM1,Gene or Genome,COMPARED_WITH
16373645,abstract,5,tissues,Tissue,CCM2 ,"Amino Acid, Peptide, or Protein",LOCATION_OF
16373645,abstract,5,tissues,Tissue,CCM1,"Amino Acid, Peptide, or Protein",LOCATION_OF
16376188,abstract,5,MRI,Diagnostic Procedure,patient,Human,ADMINISTERED_TO
16376188,abstract,5,patient,Human,implants,Medical Device,USES
16376670,title,1,Anterior uveitis,Disease or Syndrome,Langerhans cell histiocytosis,Disease or Syndrome,COEXISTS_WITH
16376670,title,1,Anterior uveitis,Finding,Langerhans cell histiocytosis,Disease or Syndrome,COEXISTS_WITH
16376670,abstract,5,inflammation,Pathologic Function,patient,Human,PROCESS_OF
16376670,abstract,5,iris nodules,Finding,patient,Human,PROCESS_OF
16376670,abstract,5,topical corticosteroids,Pharmacologic Substance,patient,Human,TREATS
16376670,abstract,5,topical corticosteroids,Pharmacologic Substance,inflammation,Pathologic Function,TREATS
16376670,abstract,5,topical corticosteroids,Pharmacologic Substance,iris nodules,Finding,TREATS
16380233,abstract,8,phospholipid,Biologically Active Substance,fatty acid,Biologically Active Substance,ISA
16380233,abstract,8,fatty acid,Lipid,carbon,"Element, Ion, or Isotope",INTERACTS_WITH
16380233,abstract,8,phospholipid,Biologically Active Substance,fatty acid,"Element, Ion, or Isotope",INTERACTS_WITH
16387100,abstract,12,ESRD,Disease or Syndrome,glomerulopathy,Disease or Syndrome,MANIFESTATION_OF
16387100,abstract,12,glomerulopathy,Disease or Syndrome,IgAN,Disease or Syndrome,COEXISTS_WITH
16387100,abstract,12,glomerulopathy,Disease or Syndrome,FSG,Disease or Syndrome,COEXISTS_WITH
16387100,abstract,12,glomerulopathy,Disease or Syndrome,MCGN,Disease or Syndrome,COEXISTS_WITH
16387100,abstract,12,glomerulopathy,Disease or Syndrome,membranous GN,Disease or Syndrome,COEXISTS_WITH
16394795,abstract,10,Manometry,Laboratory Procedure,anal sphincter resting pressure,Finding,DIAGNOSES
16394795,abstract,10,food intolerance,Sign or Symptom,patients,Human,PROCESS_OF
16394795,abstract,10,constipation,Sign or Symptom,patients,Human,PROCESS_OF
16394795,abstract,10,constipation,Sign or Symptom,food intolerance,Sign or Symptom,COEXISTS_WITH
16394795,abstract,12,Food intolerance,Sign or Symptom,constipation,Sign or Symptom,AFFECTS
16394795,abstract,12,proctitis,Disease or Syndrome,constipation,Sign or Symptom,MANIFESTATION_OF
16395331,abstract,1,Cell cycle progression,Cell Function,Caulobacter,Bacterium,PROCESS_OF
16395331,abstract,1,CtrA,"Amino Acid, Peptide, or Protein",transcriptional regulators,"Amino Acid, Peptide, or Protein",ISA
16395331,abstract,1,transcriptional regulators,"Amino Acid, Peptide, or Protein",Cell cycle progression,Cell Function,AFFECTS
16395331,abstract,1,CtrA,"Amino Acid, Peptide, or Protein",Cell cycle progression,Cell Function,AFFECTS
16402182,abstract,5,lymphocytes,Cell,Splenic,"Body Part, Organ, or Organ Component",PART_OF
16402182,abstract,5,B-cells,Cell,BALB/c mice,Mammal,PART_OF
16407061,abstract,5,extracellular,Cell Component,virion,Cell Component,LOCATION_OF
16407061,abstract,5,virion,Cell Component,core,"Amino Acid, Peptide, or Protein",LOCATION_OF
16407061,abstract,5,viral membrane,Cell Component,growth,Organism Function,DISRUPTS
16411510,abstract,3,leprosy,Disease or Syndrome,people,Human,AFFECTS
16411522,title,1,removal and reinsertion of peritoneal dialysis catheter,Therapeutic or Preventive Procedure,pseudomonas aeruginosa exit-site infection,Disease or Syndrome,TREATS
16411522,title,1,reinsertion of peritoneal dialysis catheter,Therapeutic or Preventive Procedure,pseudomonas aeruginosa exit-site infection,Disease or Syndrome,TREATS
16411522,abstract,8,CAPD,Therapeutic or Preventive Procedure,patients,Human,ADMINISTERED_TO
16411522,abstract,8,operation,Therapeutic or Preventive Procedure,patients,Patient or Disabled Group,ADMINISTERED_TO
16412044,title,1,active immunization,Therapeutic or Preventive Procedure,cardiomyopathic,Disease or Syndrome,CAUSES
16412044,title,1,synthetic peptide,"Amino Acid, Peptide, or Protein",rats,Mammal,ADMINISTERED_TO
16412044,title,1,synthetic peptide,"Amino Acid, Peptide, or Protein",beta-adrenergic receptor,"Amino Acid, Peptide, or Protein",PART_OF
16412044,title,1,beta-adrenergic receptor,"Amino Acid, Peptide, or Protein",human,Human,PART_OF
16412044,abstract,1,heart,"Body Part, Organ, or Organ Component",human,Human,PART_OF
16415554,abstract,2,steroid therapy,Therapeutic or Preventive Procedure,patient,Human,TREATS
16415554,abstract,3,Systemic lupus erythematosus,Disease or Syndrome,gastrointestinal symptoms,Sign or Symptom,COEXISTS_WITH
16415554,abstract,3,colonic,"Body Part, Organ, or Organ Component",lesions,Finding,LOCATION_OF
16418362,title,1,subthalamic nucleus,"Body Part, Organ, or Organ Component",human,Human,PART_OF
16418362,abstract,6,deep-brain stimulation,Therapeutic or Preventive Procedure,PD,Disease or Syndrome,TREATS
16418362,abstract,6,deep-brain stimulation,Therapeutic or Preventive Procedure,patients,Human,ADMINISTERED_TO
16418362,abstract,6,STN,"Body Part, Organ, or Organ Component",patients,Human,PART_OF
